COD_MUNICIPIO,TRAZADO_PLANTA,ZONA,id
03065,Curva señalizada,Carretera,14830
03065,Curva señalizada,Carretera,14831
03065,Recta,Carretera,14832
03065,Recta,Carretera,14833
03065,Curva señalizada,Carretera,14834
03014,Recta,Carretera,14835
03065,Recta,Carretera,14836
03065,Recta,Carretera,14837
03065,Recta,Carretera,14838
03065,Recta,Carretera,14839
03065,Recta,Carretera,14840
03065,Recta,Carretera,14841
03065,Recta,Carretera,14842
03065,Curva sin señalizar,Carretera,14843
03065,Recta,Carretera,14844
03065,Curva sin señalizar,Carretera,14845
03065,Curva señalizada,Carretera,14846
03065,Curva señalizada,Carretera,14847
03065,Curva señalizada,Carretera,14848
03065,Recta,Carretera,14849
03065,Curva señalizada,Carretera,14850
03065,Recta,Carretera,14851
03065,Curva señalizada,Carretera,14852
03065,Recta,Carretera,14853
03065,Recta,Carretera,14854
03065,Recta,Carretera,14855
03065,Se desconoce,Carretera,14856
03065,Recta,Carretera,14857
03065,No aplica,Calle,14858
03119,Recta,Carretera,14859
03121,Curva señalizada,Carretera,14860
03065,Recta,Carretera,14861
03065,Recta,Carretera,14862
03065,Curva señalizada,Carretera,14863
03065,Curva señalizada,Carretera,14864
03065,Recta,Carretera,14865
03065,Recta,Carretera,14866
03065,Curva señalizada,Carretera,14867
03065,Recta,Carretera,14868
03065,Recta,Carretera,14869
03065,Curva señalizada,Carretera,14870
03065,Recta,Carretera,14871
03121,Recta,Carretera,14872
03065,Recta,Carretera,14873
03065,Recta,Carretera,14874
03065,Curva señalizada,Autopista o autovía urbana,14875
03065,Recta,Carretera,14876
03065,Recta,Carretera,14877
03065,Curva señalizada,Carretera,14878
03065,Recta,Carretera,14879
03065,Recta,Carretera,14880
03065,Recta,Carretera,14881
03065,Recta,Carretera,14882
03065,Curva señalizada,Carretera,14883
03065,Recta,Carretera,14884
03065,Recta,Carretera,14885
03065,Recta,Carretera,14886
03065,Recta,Carretera,14887
03065,Curva señalizada,Carretera,14888
03065,Recta,Carretera,14889
03065,Recta,Carretera,14890
03065,Recta,Carretera,14891
03065,Recta,Carretera,14892
03065,Recta,Carretera,14893
03065,Recta,Carretera,14894
03065,Recta,Carretera,14895
03065,Recta,Carretera,14896
03065,Recta,Carretera,14897
03065,Curva señalizada,Carretera,14898
03065,Curva señalizada,Carretera,14899
03065,Curva señalizada,Carretera,14900
03065,Curva señalizada,Carretera,14901
03065,Recta,Carretera,14902
03065,Curva señalizada,Carretera,14903
03065,Curva sin señalizar,Carretera,14904
03065,Curva sin señalizar,Carretera,14905
03065,Se desconoce,Carretera,14906
03065,Recta,Carretera,14907
03065,Curva señalizada,Carretera,14908
03065,Recta,Carretera,14909
03065,Recta,Carretera,14910
03065,Recta,Carretera,14911
03065,Recta,Carretera,14912
03065,Curva señalizada,Carretera,14913
03065,Recta,Carretera,14914
03065,No aplica,Calle,14915
03065,No aplica,Calle,14916
03065,No aplica,Calle,14917
03065,Curva señalizada,Carretera,14918
03065,No aplica,Calle,14919
03065,Recta,Carretera,14920
03065,Curva señalizada,Carretera,14921
03065,Recta,Carretera,14922
03065,Recta,Carretera,14923
03065,Recta,Carretera,14924
03065,Curva señalizada,Carretera,14925
03065,Curva señalizada,Carretera,14926
03104,Recta,Carretera,14927
03066,Recta,Carretera,14928
03066,Curva señalizada,Carretera,14929
03104,Curva señalizada,Autopista o autovía urbana,14930
03066,Recta,Carretera,14931
03093,Curva sin señalizar,Carretera,14932
03066,Curva sin señalizar,Carretera,14933
03066,No aplica,Calle,14934
03066,Curva sin señalizar,Carretera,14935
03066,No aplica,Calle,14936
03066,Recta,Carretera,14937
03066,No aplica,Calle,14938
03066,No aplica,Calle,14939
03066,No aplica,Calle,14940
03066,No aplica,Calle,14941
03066,No aplica,Calle,14942
03066,No aplica,Calle,14943
03066,Recta,Carretera,14944
03069,Recta,Carretera,14945
03069,Recta,Carretera,14946
03069,No aplica,Calle,14947
03069,No aplica,Calle,14948
03069,Curva señalizada,Carretera,14949
03069,No aplica,Calle,14950
03069,No aplica,Calle,14951
03069,Recta,Carretera,14952
03069,No aplica,Calle,14953
03069,No aplica,Calle,14954
03069,Recta,Carretera,14955
03069,No aplica,Calle,14956
03069,No aplica,Calle,14957
03069,No aplica,Calle,14958
03069,No aplica,Calle,14959
03069,No aplica,Calle,14960
03069,No aplica,Calle,14961
03069,No aplica,Calle,14962
03069,Curva señalizada,Carretera,14963
03069,Recta,Carretera,14964
03069,No aplica,Calle,14965
03069,No aplica,Calle,14966
03069,No aplica,Calle,14967
03069,No aplica,Calle,14968
03069,Curva señalizada,Carretera,14969
03069,Recta,Carretera,14970
03069,No aplica,Calle,14971
03069,No aplica,Calle,14972
03069,No aplica,Calle,14973
03069,Curva señalizada,Carretera,14974
00000,Recta,Carretera,14975
00000,Recta,Carretera,14976
00000,Recta,Carretera,14977
00000,No aplica,Calle,14978
00000,Recta,Carretera,14979
00000,Curva señalizada,Carretera,14980
00000,No aplica,Calle,14981
00000,Recta,Carretera,14982
03071,Curva señalizada,Carretera,14983
03082,Recta,Carretera,14984
03071,Recta,Carretera,14985
03071,Curva sin señalizar,Carretera,14986
03071,Recta,Carretera,14987
03076,Curva señalizada,Carretera,14988
03076,Recta,Carretera,14989
03076,Curva señalizada,Carretera,14990
03076,Recta,Carretera,14991
03076,Curva señalizada,Carretera,14992
03113,Recta,Carretera,14993
03076,Curva señalizada,Carretera,14994
03076,Curva señalizada,Carretera,14995
03076,Recta,Carretera,14996
03076,Curva señalizada,Carretera,14997
03076,Recta,Carretera,14998
03076,Curva señalizada,Carretera,14999
03076,No aplica,Calle,15000
03076,No aplica,Calle,15001
03076,No aplica,Calle,15002
03076,No aplica,Calle,15003
03076,No aplica,Calle,15004
03076,No aplica,Calle,15005
03076,No aplica,Calle,15006
03076,No aplica,Calle,15007
03076,No aplica,Calle,15008
03076,No aplica,Calle,15009
03076,No aplica,Calle,15010
03076,No aplica,Calle,15011
03076,Recta,Carretera,15012
03076,No aplica,Calle,15013
03076,No aplica,Calle,15014
03076,Recta,Carretera,15015
03076,Recta,Carretera,15016
03076,Recta,Carretera,15017
03076,Curva sin señalizar,Carretera,15018
03076,Recta,Carretera,15019
00000,Recta,Carretera,15020
00000,Curva sin señalizar,Carretera,15021
00000,Curva señalizada,Carretera,15022
00000,Curva señalizada,Carretera,15023
03079,Recta,Autopista o autovía urbana,15024
03079,Recta,Carretera,15025
03053,Recta,Carretera,15026
03079,No aplica,Calle,15027
03079,No aplica,Calle,15028
03079,No aplica,Calle,15029
03079,No aplica,Calle,15030
00000,Curva señalizada,Carretera,15031
03079,Recta,Carretera,15032
03079,No aplica,Calle,15033
03079,No aplica,Calle,15034
03079,No aplica,Calle,15035
03079,No aplica,Calle,15036
03079,No aplica,Calle,15037
03079,No aplica,Calle,15038
03079,Curva sin señalizar,Carretera,15039
03079,Curva señalizada,Carretera,15040
03079,No aplica,Calle,15041
03079,No aplica,Calle,15042
03079,No aplica,Calle,15043
03079,Curva señalizada,Carretera,15044
03079,No aplica,Calle,15045
03079,No aplica,Calle,15046
03079,No aplica,Calle,15047
03079,No aplica,Calle,15048
03079,Curva sin señalizar,Carretera,15049
03079,Recta,Carretera,15050
03079,Recta,Carretera,15051
03079,No aplica,Calle,15052
03079,No aplica,Calle,15053
03079,No aplica,Calle,15054
03079,Curva sin señalizar,Carretera,15055
03014,Recta,Carretera,15056
03079,No aplica,Calle,15057
03079,No aplica,Calle,15058
03079,No aplica,Calle,15059
03079,Recta,Carretera,15060
03079,Recta,Carretera,15061
03079,Recta,Carretera,15062
03079,Recta,Carretera,15063
03079,No aplica,Calle,15064
03079,No aplica,Calle,15065
03079,No aplica,Calle,15066
00000,Curva señalizada,Carretera,15067
00000,Curva señalizada,Carretera,15068
00000,Recta,Carretera,15069
00000,Curva señalizada,Carretera,15070
00000,Recta,Carretera,15071
00000,Recta,Carretera,15072
00000,Recta,Carretera,15073
03063,Curva señalizada,Carretera,15074
03082,Curva señalizada,Carretera,15075
03082,Recta,Carretera,15076
03082,Curva señalizada,Carretera,15077
03082,No aplica,Calle,15078
03082,No aplica,Calle,15079
03082,Recta,Carretera,15080
03082,Recta,Carretera,15081
03082,Recta,Carretera,15082
03082,Recta,Carretera,15083
03082,Recta,Carretera,15084
03082,Curva señalizada,Carretera,15085
03082,Recta,Carretera,15086
03082,Curva señalizada,Carretera,15087
03082,Curva sin señalizar,Carretera,15088
03082,Recta,Carretera,15089
03082,Curva señalizada,Carretera,15090
03082,No aplica,Calle,15091
03082,No aplica,Calle,15092
03082,Curva señalizada,Carretera,15093
03082,Curva señalizada,Carretera,15094
03082,Recta,Carretera,15095
03082,Recta,Carretera,15096
03082,Recta,Carretera,15097
03082,Recta,Carretera,15098
03083,Curva sin señalizar,Carretera,15099
03083,Curva señalizada,Carretera,15100
03083,Curva señalizada,Carretera,15101
03083,Curva señalizada,Carretera,15102
03083,Curva señalizada,Carretera,15103
03083,Curva señalizada,Carretera,15104
03083,Curva señalizada,Carretera,15105
03083,Curva señalizada,Carretera,15106
03083,Curva sin señalizar,Carretera,15107
03083,Recta,Carretera,15108
03083,Curva señalizada,Carretera,15109
03083,Curva señalizada,Carretera,15110
03083,Recta,Carretera,15111
03083,Curva señalizada,Carretera,15112
03083,Curva señalizada,Carretera,15113
03083,Curva sin señalizar,Carretera,15114
03083,Curva señalizada,Carretera,15115
03083,Recta,Carretera,15116
03083,Curva señalizada,Carretera,15117
03088,Recta,Carretera,15118
03088,Curva señalizada,Carretera,15119
03088,Curva señalizada,Carretera,15120
03088,Recta,Carretera,15121
03088,Recta,Carretera,15122
03088,Recta,Carretera,15123
03088,Recta,Carretera,15124
03088,Recta,Carretera,15125
03088,Recta,Carretera,15126
03088,Curva señalizada,Carretera,15127
03088,Recta,Carretera,15128
03088,Recta,Carretera,15129
03088,Recta,Autopista o autovía urbana,15130
03088,Recta,Carretera,15131
03088,Recta,Carretera,15132
03088,Curva sin señalizar,Autopista o autovía urbana,15133
03088,Recta,Carretera,15134
03088,Curva sin señalizar,Carretera,15135
03088,Recta,Carretera,15136
03088,Recta,Carretera,15137
03093,Recta,Carretera,15138
03088,Curva señalizada,Carretera,15139
03088,Recta,Carretera,15140
03088,Recta,Carretera,15141
03088,Recta,Carretera,15142
03088,Recta,Carretera,15143
03088,Recta,Carretera,15144
03088,Recta,Carretera,15145
03089,Recta,Carretera,15146
03089,Recta,Carretera,15147
03089,Curva señalizada,Carretera,15148
03089,No aplica,Calle,15149
03089,No aplica,Calle,15150
03089,No aplica,Calle,15151
03089,Recta,Carretera,15152
03089,No aplica,Calle,15153
03089,Curva señalizada,Carretera,15154
03090,Recta,Carretera,15155
03090,Recta,Carretera,15156
03090,Recta,Carretera,15157
03090,Recta,Carretera,15158
03090,Curva señalizada,Carretera,15159
03090,No aplica,Calle,15160
03119,Recta,Carretera,15161
03090,Recta,Carretera,15162
03090,Recta,Carretera,15163
03090,No aplica,Calle,15164
03090,Se desconoce,Carretera,15165
03090,Recta,Carretera,15166
03090,Recta,Carretera,15167
03090,Recta,Carretera,15168
03090,Recta,Carretera,15169
03090,Recta,Carretera,15170
03090,Curva sin señalizar,Carretera,15171
03090,Recta,Carretera,15172
03090,Recta,Carretera,15173
03090,Recta,Carretera,15174
03090,Curva señalizada,Carretera,15175
03090,Curva señalizada,Carretera,15176
03090,Recta,Carretera,15177
03090,No aplica,Calle,15178
03090,No aplica,Calle,15179
03090,Recta,Carretera,15180
03090,Curva sin señalizar,Carretera,15181
03090,Curva señalizada,Carretera,15182
03090,Curva sin señalizar,Carretera,15183
03090,Recta,Carretera,15184
03090,Recta,Carretera,15185
03090,Recta,Carretera,15186
03090,Curva señalizada,Carretera,15187
03090,No aplica,Calle,15188
03090,Recta,Carretera,15189
03092,Recta,Carretera,15190
03092,Recta,Carretera,15191
03092,Curva sin señalizar,Carretera,15192
03056,Recta,Carretera,15193
03093,Recta,Carretera,15194
03093,Curva sin señalizar,Carretera,15195
03093,Recta,Carretera,15196
03093,Curva sin señalizar,Carretera,15197
03093,Recta,Carretera,15198
03093,Curva señalizada,Carretera,15199
03093,No aplica,Calle,15200
03093,No aplica,Calle,15201
00000,Recta,Carretera,15202
03093,Recta,Carretera,15203
03093,No aplica,Calle,15204
03093,Recta,Carretera,15205
03093,No aplica,Calle,15206
03093,No aplica,Calle,15207
03093,Recta,Autopista o autovía urbana,15208
03093,Recta,Carretera,15209
03088,Recta,Carretera,15210
03093,No aplica,Calle,15211
03093,Curva señalizada,Carretera,15212
03093,Recta,Carretera,15213
03093,Recta,Autopista o autovía urbana,15214
03093,Curva señalizada,Carretera,15215
03093,Recta,Carretera,15216
03093,Curva señalizada,Carretera,15217
03093,Recta,Carretera,15218
03093,Curva sin señalizar,Carretera,15219
03093,Curva señalizada,Carretera,15220
03088,Recta,Carretera,15221
03093,Recta,Carretera,15222
03093,No aplica,Calle,15223
03093,Curva señalizada,Carretera,15224
03093,Recta,Carretera,15225
03093,Curva señalizada,Carretera,15226
03093,Curva sin señalizar,Carretera,15227
03093,Se desconoce,Carretera,15228
03031,Recta,Carretera,15229
03094,Curva sin señalizar,Carretera,15230
03094,Recta,Carretera,15231
03094,Recta,Carretera,15232
03094,Recta,Carretera,15233
03094,Curva señalizada,Carretera,15234
03031,Curva señalizada,Carretera,15235
03031,Curva señalizada,Carretera,15236
03094,Recta,Carretera,15237
03094,Recta,Carretera,15238
03094,Recta,Carretera,15239
03094,Curva sin señalizar,Carretera,15240
03094,Recta,Carretera,15241
03094,Recta,Carretera,15242
03094,Recta,Carretera,15243
03031,Recta,Carretera,15244
03094,Recta,Carretera,15245
03095,Recta,Carretera,15246
03095,No aplica,Calle,15247
03095,Recta,Carretera,15248
03095,Curva sin señalizar,Carretera,15249
03101,Recta,Carretera,15250
03095,Recta,Carretera,15251
03095,Curva señalizada,Carretera,15252
03095,Curva sin señalizar,Carretera,15253
03096,Curva sin señalizar,Carretera,15254
03096,Curva señalizada,Carretera,15255
03096,Recta,Carretera,15256
03096,Curva señalizada,Carretera,15257
03021,Curva señalizada,Carretera,15258
03096,Recta,Carretera,15259
03053,Curva señalizada,Carretera,15260
03096,Curva señalizada,Carretera,15261
00000,Recta,Carretera,15262
03096,Curva señalizada,Carretera,15263
03096,Curva señalizada,Carretera,15264
03096,Curva señalizada,Carretera,15265
00000,Curva señalizada,Carretera,15266
00000,Recta,Carretera,15267
00000,Recta,Carretera,15268
00000,Curva señalizada,Carretera,15269
00000,Recta,Carretera,15270
00000,Curva señalizada,Carretera,15271
03099,Curva señalizada,Carretera,15272
03099,Curva señalizada,Carretera,15273
03099,Curva señalizada,Carretera,15274
03099,Recta,Carretera,15275
03099,Recta,Carretera,15276
03099,Recta,Travesía,15277
03099,No aplica,Calle,15278
03099,Recta,Carretera,15279
03099,Recta,Carretera,15280
03099,No aplica,Calle,15281
03099,Recta,Carretera,15282
03099,No aplica,Calle,15283
03099,Recta,Carretera,15284
03099,Recta,Carretera,15285
03099,No aplica,Calle,15286
03099,Recta,Carretera,15287
03099,No aplica,Calle,15288
03099,Recta,Carretera,15289
03099,Recta,Carretera,15290
03099,Recta,Carretera,15291
03099,Curva señalizada,Carretera,15292
03099,No aplica,Calle,15293
03099,No aplica,Calle,15294
03099,Recta,Travesía,15295
03099,No aplica,Calle,15296
03099,No aplica,Calle,15297
03099,No aplica,Calle,15298
03099,No aplica,Calle,15299
03099,Recta,Travesía,15300
03099,No aplica,Calle,15301
03099,No aplica,Calle,15302
03099,No aplica,Calle,15303
03099,Recta,Carretera,15304
03099,No aplica,Calle,15305
03099,Recta,Carretera,15306
03099,Curva sin señalizar,Carretera,15307
03099,Recta,Carretera,15308
03099,No aplica,Calle,15309
03099,No aplica,Calle,15310
03099,Recta,Carretera,15311
03099,Curva señalizada,Carretera,15312
03099,No aplica,Calle,15313
03099,No aplica,Calle,15314
03099,No aplica,Calle,15315
03099,Curva señalizada,Carretera,15316
03099,Curva señalizada,Carretera,15317
03099,Recta,Carretera,15318
03099,Curva señalizada,Carretera,15319
03099,Curva señalizada,Carretera,15320
03099,Curva señalizada,Carretera,15321
03099,No aplica,Calle,15322
03099,No aplica,Calle,15323
03099,No aplica,Calle,15324
03099,No aplica,Calle,15325
03099,Recta,Carretera,15326
03099,No aplica,Calle,15327
03099,No aplica,Calle,15328
03099,No aplica,Calle,15329
03099,Recta,Carretera,15330
03099,No aplica,Calle,15331
03099,No aplica,Calle,15332
03099,Recta,Carretera,15333
03099,Recta,Travesía,15334
03099,Curva señalizada,Carretera,15335
03099,No aplica,Calle,15336
03099,No aplica,Calle,15337
03099,Recta,Carretera,15338
03099,Recta,Carretera,15339
03099,Curva señalizada,Carretera,15340
03099,Recta,Carretera,15341
03099,Recta,Carretera,15342
03099,Recta,Carretera,15343
03099,No aplica,Calle,15344
03099,No aplica,Calle,15345
03099,Recta,Carretera,15346
03099,No aplica,Calle,15347
03099,Recta,Carretera,15348
03099,Curva señalizada,Carretera,15349
03099,No aplica,Calle,15350
03099,No aplica,Calle,15351
03099,Recta,Carretera,15352
03099,Recta,Carretera,15353
03099,Recta,Autopista o autovía urbana,15354
03099,No aplica,Calle,15355
03099,No aplica,Calle,15356
03099,No aplica,Calle,15357
03099,Curva señalizada,Carretera,15358
03099,No aplica,Calle,15359
03065,Curva sin señalizar,Carretera,15360
03099,No aplica,Calle,15361
03099,Curva señalizada,Carretera,15362
03099,Recta,Carretera,15363
03099,Recta,Carretera,15364
03099,Recta,Carretera,15365
03099,Recta,Carretera,15366
03099,Curva señalizada,Carretera,15367
03099,Curva señalizada,Carretera,15368
03099,Recta,Carretera,15369
03099,Curva señalizada,Carretera,15370
03099,Recta,Carretera,15371
03099,Curva señalizada,Carretera,15372
03099,No aplica,Calle,15373
03099,Recta,Carretera,15374
03099,Curva señalizada,Carretera,15375
03099,Curva señalizada,Carretera,15376
03099,Recta,Carretera,15377
03099,Recta,Carretera,15378
03099,No aplica,Calle,15379
03099,Curva señalizada,Carretera,15380
03099,Recta,Carretera,15381
03099,Curva señalizada,Carretera,15382
03099,Recta,Carretera,15383
03099,Recta,Carretera,15384
03099,Curva señalizada,Carretera,15385
03099,Recta,Carretera,15386
03099,No aplica,Calle,15387
03099,Curva señalizada,Carretera,15388
03099,No aplica,Calle,15389
03099,Recta,Carretera,15390
03099,Recta,Carretera,15391
00000,Curva sin señalizar,Carretera,15392
03099,Recta,Carretera,15393
03099,Curva señalizada,Carretera,15394
03099,No aplica,Calle,15395
03099,Recta,Carretera,15396
03099,Recta,Travesía,15397
03099,No aplica,Calle,15398
03099,Recta,Carretera,15399
03099,Recta,Carretera,15400
03099,No aplica,Calle,15401
03099,Recta,Carretera,15402
03099,Recta,Carretera,15403
03099,Recta,Carretera,15404
03099,Recta,Carretera,15405
03099,Recta,Carretera,15406
03099,Curva señalizada,Carretera,15407
03099,Recta,Carretera,15408
03099,No aplica,Calle,15409
03099,No aplica,Calle,15410
03099,Recta,Carretera,15411
03099,Recta,Carretera,15412
03099,Curva señalizada,Carretera,15413
03099,Recta,Carretera,15414
03099,Recta,Carretera,15415
03099,No aplica,Calle,15416
03099,No aplica,Calle,15417
03099,Curva señalizada,Carretera,15418
03099,Recta,Carretera,15419
03099,Curva señalizada,Carretera,15420
03099,No aplica,Calle,15421
03099,Curva señalizada,Carretera,15422
03099,No aplica,Calle,15423
03099,Curva señalizada,Carretera,15424
03099,No aplica,Calle,15425
03099,Recta,Carretera,15426
03099,Recta,Carretera,15427
03099,Recta,Carretera,15428
00000,Curva señalizada,Carretera,15429
03101,Recta,Carretera,15430
03101,Curva sin señalizar,Carretera,15431
03101,Recta,Carretera,15432
03101,No aplica,Calle,15433
03101,Curva señalizada,Carretera,15434
00000,Curva señalizada,Carretera,15435
03101,No aplica,Calle,15436
03101,No aplica,Calle,15437
03101,No aplica,Calle,15438
03101,Curva señalizada,Carretera,15439
03101,No aplica,Calle,15440
03101,Recta,Travesía,15441
03101,No aplica,Calle,15442
03101,Recta,Travesía,15443
03101,Recta,Carretera,15444
03101,No aplica,Calle,15445
03101,No aplica,Calle,15446
03071,Recta,Carretera,15447
03101,Recta,Travesía,15448
03101,No aplica,Calle,15449
03101,Recta,Carretera,15450
03101,Curva señalizada,Carretera,15451
03101,Recta,Carretera,15452
03102,Recta,Carretera,15453
03102,Curva señalizada,Carretera,15454
03102,Recta,Carretera,15455
03102,No aplica,Calle,15456
03102,No aplica,Calle,15457
03102,No aplica,Calle,15458
03102,No aplica,Calle,15459
03102,No aplica,Calle,15460
03102,No aplica,Calle,15461
03102,Recta,Carretera,15462
03102,Curva señalizada,Carretera,15463
03102,Curva señalizada,Carretera,15464
03102,Curva señalizada,Carretera,15465
03063,Recta,Carretera,15466
03102,Curva señalizada,Carretera,15467
03102,No aplica,Calle,15468
00000,Curva señalizada,Carretera,15469
00000,Curva señalizada,Carretera,15470
00000,Recta,Carretera,15471
00000,Curva señalizada,Carretera,15472
03104,Curva sin señalizar,Carretera,15473
03104,No aplica,Calle,15474
03104,No aplica,Calle,15475
03104,Curva sin señalizar,Carretera,15476
03104,No aplica,Calle,15477
03104,Recta,Carretera,15478
03093,Recta,Carretera,15479
03104,No aplica,Calle,15480
03104,Recta,Carretera,15481
03104,No aplica,Calle,15482
03104,No aplica,Calle,15483
03104,Curva señalizada,Carretera,15484
03104,No aplica,Calle,15485
03104,Recta,Autopista o autovía urbana,15486
03104,Recta,Carretera,15487
03104,No aplica,Calle,15488
03104,No aplica,Calle,15489
03104,No aplica,Calle,15490
03104,No aplica,Calle,15491
03104,No aplica,Calle,15492
03104,No aplica,Calle,15493
03104,No aplica,Calle,15494
03104,No aplica,Calle,15495
03105,Curva señalizada,Carretera,15496
03105,No aplica,Calle,15497
03105,No aplica,Calle,15498
03105,No aplica,Calle,15499
03105,No aplica,Calle,15500
03105,Recta,Carretera,15501
00000,Recta,Carretera,15502
03105,Recta,Carretera,15503
03105,No aplica,Calle,15504
00000,Recta,Carretera,15505
00000,Recta,Carretera,15506
00000,No aplica,Calle,15507
03107,Curva señalizada,Carretera,15508
03107,Curva sin señalizar,Carretera,15509
03107,Curva señalizada,Carretera,15510
03107,Recta,Carretera,15511
03107,Curva señalizada,Carretera,15512
03107,Curva señalizada,Carretera,15513
03099,Curva señalizada,Carretera,15514
03099,Curva señalizada,Carretera,15515
00000,Recta,Carretera,15516
03099,Recta,Carretera,15517
00000,Curva señalizada,Carretera,15518
03049,Curva sin señalizar,Carretera,15519
03111,Recta,Carretera,15520
03111,Recta,Carretera,15521
03111,Curva señalizada,Carretera,15522
00000,Curva señalizada,Carretera,15523
00000,No aplica,Calle,15524
00000,Recta,Carretera,15525
00000,Curva señalizada,Carretera,15526
00000,Curva señalizada,Carretera,15527
03113,Curva sin señalizar,Carretera,15528
03113,Curva sin señalizar,Carretera,15529
03113,Recta,Carretera,15530
03113,Recta,Carretera,15531
03113,Curva señalizada,Carretera,15532
03113,Curva señalizada,Carretera,15533
03113,Curva señalizada,Carretera,15534
03113,Recta,Carretera,15535
03113,Recta,Carretera,15536
03133,Recta,Carretera,15537
03113,Curva señalizada,Carretera,15538
03113,Curva señalizada,Carretera,15539
03113,Recta,Carretera,15540
03113,Curva señalizada,Carretera,15541
03113,Recta,Carretera,15542
00000,No aplica,Calle,15543
03089,Curva señalizada,Carretera,15544
00000,Curva señalizada,Carretera,15545
00000,Curva sin señalizar,Carretera,15546
00000,Recta,Carretera,15547
00000,Curva señalizada,Carretera,15548
00000,No aplica,Calle,15549
03118,Recta,Carretera,15550
03065,Recta,Carretera,15551
03118,Curva señalizada,Carretera,15552
03118,Recta,Carretera,15553
03119,No aplica,Calle,15554
03119,No aplica,Calle,15555
03119,No aplica,Calle,15556
03014,Recta,Carretera,15557
03119,No aplica,Calle,15558
03014,Recta,Carretera,15559
03119,Curva señalizada,Carretera,15560
03090,Recta,Carretera,15561
03119,Recta,Carretera,15562
03119,No aplica,Calle,15563
03119,No aplica,Calle,15564
03119,Curva señalizada,Carretera,15565
03119,No aplica,Calle,15566
03119,No aplica,Calle,15567
03119,No aplica,Calle,15568
03119,Recta,Carretera,15569
03119,No aplica,Calle,15570
03119,No aplica,Calle,15571
03119,Recta,Travesía,15572
03119,No aplica,Calle,15573
03119,Recta,Travesía,15574
03119,No aplica,Calle,15575
03119,Curva sin señalizar,Carretera,15576
03119,No aplica,Calle,15577
03119,Recta,Travesía,15578
03120,Recta,Carretera,15579
03120,Curva sin señalizar,Carretera,15580
03120,Recta,Carretera,15581
03120,Curva señalizada,Carretera,15582
03099,Recta,Carretera,15583
03120,Recta,Carretera,15584
03120,Curva sin señalizar,Carretera,15585
03120,Curva sin señalizar,Carretera,15586
03120,Curva sin señalizar,Travesía,15587
03133,Curva señalizada,Carretera,15588
03120,Recta,Carretera,15589
03120,Se desconoce,Carretera,15590
03120,Curva señalizada,Carretera,15591
03121,No aplica,Calle,15592
03121,No aplica,Calle,15593
03121,Recta,Carretera,15594
03121,Recta,Carretera,15595
03121,Recta,Carretera,15596
03121,No aplica,Calle,15597
03121,Recta,Carretera,15598
03121,Recta,Carretera,15599
03121,No aplica,Calle,15600
03121,Recta,Carretera,15601
03121,No aplica,Calle,15602
03121,Recta,Carretera,15603
03121,No aplica,Calle,15604
03121,Curva señalizada,Carretera,15605
03121,Recta,Carretera,15606
03121,Curva señalizada,Carretera,15607
03121,No aplica,Calle,15608
03121,No aplica,Calle,15609
03121,No aplica,Calle,15610
03121,No aplica,Calle,15611
03121,No aplica,Calle,15612
03121,No aplica,Calle,15613
03121,No aplica,Calle,15614
03121,No aplica,Calle,15615
03121,Recta,Carretera,15616
03121,Recta,Carretera,15617
03121,No aplica,Calle,15618
03121,No aplica,Calle,15619
03121,No aplica,Calle,15620
03121,No aplica,Calle,15621
03121,Recta,Carretera,15622
03121,Recta,Carretera,15623
03121,No aplica,Calle,15624
03121,No aplica,Calle,15625
03121,No aplica,Calle,15626
03121,Curva señalizada,Carretera,15627
03121,Recta,Carretera,15628
03121,Recta,Carretera,15629
03121,No aplica,Calle,15630
03121,No aplica,Calle,15631
03121,No aplica,Calle,15632
03121,No aplica,Calle,15633
03121,No aplica,Calle,15634
03121,No aplica,Calle,15635
03121,Curva señalizada,Carretera,15636
03121,No aplica,Calle,15637
03121,Recta,Carretera,15638
03121,No aplica,Calle,15639
03121,Recta,Carretera,15640
03121,Recta,Carretera,15641
03121,No aplica,Calle,15642
03121,Curva sin señalizar,Carretera,15643
03121,No aplica,Calle,15644
03121,Recta,Carretera,15645
03121,Recta,Carretera,15646
03121,Recta,Carretera,15647
03121,Recta,Carretera,15648
03121,Recta,Carretera,15649
03121,No aplica,Calle,15650
03121,Recta,Carretera,15651
03121,Curva sin señalizar,Carretera,15652
03121,Curva señalizada,Carretera,15653
03121,No aplica,Calle,15654
03121,No aplica,Calle,15655
03121,Curva sin señalizar,Carretera,15656
03121,Recta,Carretera,15657
03121,Recta,Carretera,15658
03121,No aplica,Calle,15659
03121,Recta,Carretera,15660
03119,Recta,Carretera,15661
03122,Curva señalizada,Carretera,15662
03122,Recta,Carretera,15663
00000,Recta,Carretera,15664
03014,Recta,Carretera,15665
03122,Curva señalizada,Carretera,15666
03014,Curva sin señalizar,Autopista o autovía urbana,15667
03014,Recta,Carretera,15668
03122,Curva señalizada,Carretera,15669
03122,Curva señalizada,Carretera,15670
03122,Curva señalizada,Carretera,15671
03122,Recta,Carretera,15672
03014,Recta,Carretera,15673
03122,Curva señalizada,Carretera,15674
03122,Curva señalizada,Carretera,15675
03122,Recta,Carretera,15676
03014,Recta,Carretera,15677
03122,Recta,Carretera,15678
03123,Recta,Autopista o autovía urbana,15679
03104,Curva señalizada,Carretera,15680
03123,Recta,Carretera,15681
03123,Recta,Carretera,15682
