ANYO,MES,DIA,HORA,FRANJA_HORARIA,TIPO_DIA,id
2024,6,JUEVES,11,Mañana,Dias laborables,25154
2024,6,LUNES,19,Noche,Dias laborables,25155
2024,6,DOMINGO,19,Noche,Fines de semana,25156
2024,6,VIERNES,11,Mañana,Dias laborables,25157
2024,6,MARTES,21,Noche,Dias laborables,25158
2024,6,MARTES,23,Noche,Dias laborables,25159
2024,6,MIÉRCOLES,8,Mañana,Dias laborables,25160
2024,6,SÁBADO,2,Madrugada,Fines de semana,25161
2024,6,SÁBADO,9,Mañana,Fines de semana,25162
2024,7,MARTES,22,Noche,Dias laborables,25163
2024,7,MIÉRCOLES,8,Mañana,Dias laborables,25164
2024,7,MIÉRCOLES,15,Tarde,Dias laborables,25165
2024,6,MIÉRCOLES,10,Mañana,Dias laborables,25166
2024,6,MIÉRCOLES,19,Noche,Dias laborables,25167
2024,7,LUNES,9,Mañana,Dias laborables,25168
2024,7,DOMINGO,11,Mañana,Fines de semana,25169
2024,7,VIERNES,19,Noche,Dias laborables,25170
2024,6,MIÉRCOLES,17,Tarde,Dias laborables,25171
2024,7,MIÉRCOLES,14,Tarde,Dias laborables,25172
2024,7,MIÉRCOLES,16,Tarde,Dias laborables,25173
2024,6,JUEVES,12,Tarde,Dias laborables,25174
2024,7,JUEVES,20,Noche,Dias laborables,25175
2024,7,MARTES,12,Tarde,Dias laborables,25176
2024,7,SÁBADO,17,Tarde,Fines de semana,25177
2024,7,LUNES,7,Mañana,Dias laborables,25178
2024,7,LUNES,18,Noche,Dias laborables,25179
2024,7,LUNES,15,Tarde,Dias laborables,25180
2024,7,VIERNES,15,Tarde,Dias laborables,25181
2024,7,LUNES,8,Mañana,Dias laborables,25182
2024,7,DOMINGO,20,Noche,Fines de semana,25183
2024,7,MARTES,15,Tarde,Dias laborables,25184
2024,7,VIERNES,7,Mañana,Dias laborables,25185
2024,7,MIÉRCOLES,11,Mañana,Dias laborables,25186
2024,7,VIERNES,8,Mañana,Dias laborables,25187
2024,7,MIÉRCOLES,9,Mañana,Dias laborables,25188
2024,7,MARTES,9,Mañana,Dias laborables,25189
2024,7,LUNES,14,Tarde,Dias laborables,25190
2024,7,MARTES,10,Mañana,Dias laborables,25191
2024,7,MARTES,21,Noche,Dias laborables,25192
2024,7,MIÉRCOLES,14,Tarde,Dias laborables,25193
2024,7,MARTES,16,Tarde,Dias laborables,25194
2024,8,JUEVES,9,Mañana,Dias laborables,25195
2024,8,JUEVES,12,Tarde,Dias laborables,25196
2024,8,VIERNES,5,Madrugada,Dias laborables,25197
2024,8,VIERNES,15,Tarde,Dias laborables,25198
2024,8,SÁBADO,4,Madrugada,Fines de semana,25199
2024,8,LUNES,5,Madrugada,Dias laborables,25200
2024,8,LUNES,11,Mañana,Dias laborables,25201
2024,7,MIÉRCOLES,18,Noche,Dias laborables,25202
2024,8,SÁBADO,22,Noche,Fines de semana,25203
2024,7,DOMINGO,22,Noche,Fines de semana,25204
2024,8,MARTES,14,Tarde,Dias laborables,25205
2024,7,SÁBADO,17,Tarde,Fines de semana,25206
2024,7,VIERNES,21,Noche,Dias laborables,25207
2024,7,MARTES,14,Tarde,Dias laborables,25208
2024,8,MIÉRCOLES,13,Tarde,Dias laborables,25209
2024,8,JUEVES,1,Madrugada,Dias laborables,25210
2024,7,SÁBADO,13,Tarde,Fines de semana,25211
2024,7,VIERNES,10,Mañana,Dias laborables,25212
2024,8,JUEVES,14,Tarde,Dias laborables,25213
2024,7,LUNES,19,Noche,Dias laborables,25214
2024,8,JUEVES,19,Noche,Dias laborables,25215
2024,8,MARTES,11,Mañana,Dias laborables,25216
2024,8,MARTES,8,Mañana,Dias laborables,25217
2024,8,MIÉRCOLES,12,Tarde,Dias laborables,25218
2024,7,VIERNES,21,Noche,Dias laborables,25219
2024,8,SÁBADO,1,Madrugada,Fines de semana,25220
2024,8,SÁBADO,22,Noche,Fines de semana,25221
2024,8,DOMINGO,11,Mañana,Fines de semana,25222
2024,8,MARTES,1,Madrugada,Dias laborables,25223
2024,8,MARTES,20,Noche,Dias laborables,25224
2024,8,MIÉRCOLES,12,Tarde,Dias laborables,25225
2024,8,LUNES,18,Noche,Dias laborables,25226
2024,8,MIÉRCOLES,5,Madrugada,Dias laborables,25227
2024,8,JUEVES,8,Mañana,Dias laborables,25228
2024,7,DOMINGO,5,Madrugada,Fines de semana,25229
2024,8,MIÉRCOLES,8,Mañana,Dias laborables,25230
2024,8,SÁBADO,11,Mañana,Fines de semana,25231
2024,8,SÁBADO,22,Noche,Fines de semana,25232
2024,9,LUNES,1,Madrugada,Dias laborables,25233
2024,8,JUEVES,18,Noche,Dias laborables,25234
2024,9,MARTES,11,Mañana,Dias laborables,25235
2024,7,LUNES,1,Madrugada,Dias laborables,25236
2024,9,MIÉRCOLES,6,Mañana,Dias laborables,25237
2024,9,MARTES,13,Tarde,Dias laborables,25238
2024,9,MIÉRCOLES,15,Tarde,Dias laborables,25239
2024,9,JUEVES,8,Mañana,Dias laborables,25240
2024,9,JUEVES,14,Tarde,Dias laborables,25241
2024,9,VIERNES,10,Mañana,Dias laborables,25242
2024,9,VIERNES,19,Noche,Dias laborables,25243
2024,9,DOMINGO,20,Noche,Fines de semana,25244
2024,8,SÁBADO,5,Madrugada,Fines de semana,25245
2024,9,MIÉRCOLES,14,Tarde,Dias laborables,25246
2024,9,JUEVES,10,Mañana,Dias laborables,25247
2024,9,JUEVES,13,Tarde,Dias laborables,25248
2024,9,DOMINGO,11,Mañana,Fines de semana,25249
2024,8,MIÉRCOLES,19,Noche,Dias laborables,25250
2024,9,MARTES,8,Mañana,Dias laborables,25251
2024,9,MARTES,13,Tarde,Dias laborables,25252
2024,9,MARTES,11,Mañana,Dias laborables,25253
2024,9,MARTES,19,Noche,Dias laborables,25254
2024,9,VIERNES,9,Mañana,Dias laborables,25255
2024,9,MARTES,12,Tarde,Dias laborables,25256
2024,9,VIERNES,11,Mañana,Dias laborables,25257
2024,9,VIERNES,16,Tarde,Dias laborables,25258
2024,8,DOMINGO,21,Noche,Fines de semana,25259
2024,9,SÁBADO,13,Tarde,Fines de semana,25260
2024,10,MIÉRCOLES,7,Mañana,Dias laborables,25261
2024,10,MIÉRCOLES,7,Mañana,Dias laborables,25262
2024,9,DOMINGO,23,Noche,Fines de semana,25263
2024,10,MIÉRCOLES,17,Tarde,Dias laborables,25264
2024,10,MIÉRCOLES,20,Noche,Dias laborables,25265
2024,10,VIERNES,20,Noche,Dias laborables,25266
2024,10,VIERNES,22,Noche,Dias laborables,25267
2024,9,LUNES,14,Tarde,Dias laborables,25268
2024,10,LUNES,14,Tarde,Dias laborables,25269
2024,9,VIERNES,1,Madrugada,Dias laborables,25270
2024,10,MIÉRCOLES,7,Mañana,Dias laborables,25271
2024,10,MARTES,22,Noche,Dias laborables,25272
2024,10,MARTES,21,Noche,Dias laborables,25273
2024,9,VIERNES,13,Tarde,Dias laborables,25274
2024,10,SÁBADO,13,Tarde,Fines de semana,25275
2024,10,DOMINGO,0,Madrugada,Fines de semana,25276
2024,10,LUNES,12,Tarde,Dias laborables,25277
2024,10,LUNES,18,Noche,Dias laborables,25278
2024,10,JUEVES,8,Mañana,Dias laborables,25279
2024,10,JUEVES,19,Noche,Dias laborables,25280
2024,10,JUEVES,19,Noche,Dias laborables,25281
2024,10,MIÉRCOLES,18,Noche,Dias laborables,25282
2024,10,SÁBADO,7,Mañana,Fines de semana,25283
2024,10,SÁBADO,21,Noche,Fines de semana,25284
2024,10,DOMINGO,15,Tarde,Fines de semana,25285
2024,10,DOMINGO,15,Tarde,Fines de semana,25286
2024,10,DOMINGO,17,Tarde,Fines de semana,25287
2024,10,DOMINGO,18,Noche,Fines de semana,25288
2024,10,LUNES,8,Mañana,Dias laborables,25289
2024,10,MARTES,9,Mañana,Dias laborables,25290
2024,10,MARTES,9,Mañana,Dias laborables,25291
2024,10,VIERNES,18,Noche,Dias laborables,25292
2024,10,MARTES,12,Tarde,Dias laborables,25293
2024,10,LUNES,8,Mañana,Dias laborables,25294
2024,10,VIERNES,13,Tarde,Dias laborables,25295
2024,10,VIERNES,7,Mañana,Dias laborables,25296
2024,10,LUNES,11,Mañana,Dias laborables,25297
2024,10,DOMINGO,12,Tarde,Fines de semana,25298
2024,9,LUNES,9,Mañana,Dias laborables,25299
2024,10,LUNES,6,Mañana,Dias laborables,25300
2024,10,VIERNES,11,Mañana,Dias laborables,25301
2024,10,MIÉRCOLES,20,Noche,Dias laborables,25302
2024,9,VIERNES,17,Tarde,Dias laborables,25303
2024,10,LUNES,7,Mañana,Dias laborables,25304
2024,10,MIÉRCOLES,16,Tarde,Dias laborables,25305
2024,10,MIÉRCOLES,13,Tarde,Dias laborables,25306
2024,10,JUEVES,15,Tarde,Dias laborables,25307
2024,10,JUEVES,4,Madrugada,Dias laborables,25308
2024,10,LUNES,14,Tarde,Dias laborables,25309
2024,11,SÁBADO,12,Tarde,Fines de semana,25310
2024,10,JUEVES,19,Noche,Dias laborables,25311
2024,11,DOMINGO,22,Noche,Fines de semana,25312
2024,10,MIÉRCOLES,17,Tarde,Dias laborables,25313
2024,10,MIÉRCOLES,14,Tarde,Dias laborables,25314
2024,11,LUNES,18,Noche,Dias laborables,25315
2024,10,DOMINGO,13,Tarde,Fines de semana,25316
2024,10,LUNES,10,Mañana,Dias laborables,25317
2024,10,SÁBADO,1,Madrugada,Fines de semana,25318
2024,11,SÁBADO,0,Madrugada,Fines de semana,25319
2024,11,SÁBADO,14,Tarde,Fines de semana,25320
2024,11,JUEVES,17,Tarde,Dias laborables,25321
2024,11,MIÉRCOLES,18,Noche,Dias laborables,25322
2024,11,JUEVES,8,Mañana,Dias laborables,25323
2024,11,SÁBADO,4,Madrugada,Fines de semana,25324
2024,11,JUEVES,0,Madrugada,Dias laborables,25325
2024,11,JUEVES,7,Mañana,Dias laborables,25326
2024,11,JUEVES,15,Tarde,Dias laborables,25327
2024,11,VIERNES,19,Noche,Dias laborables,25328
2024,11,SÁBADO,19,Noche,Fines de semana,25329
2024,11,DOMINGO,22,Noche,Fines de semana,25330
2024,11,VIERNES,5,Madrugada,Dias laborables,25331
2024,11,SÁBADO,19,Noche,Fines de semana,25332
2024,12,DOMINGO,12,Tarde,Fines de semana,25333
2024,12,DOMINGO,20,Noche,Fines de semana,25334
2024,12,MARTES,16,Tarde,Dias laborables,25335
2024,11,MARTES,19,Noche,Dias laborables,25336
2024,12,MIÉRCOLES,10,Mañana,Dias laborables,25337
2024,12,JUEVES,14,Tarde,Dias laborables,25338
2024,12,VIERNES,6,Mañana,Dias laborables,25339
2024,12,SÁBADO,11,Mañana,Fines de semana,25340
2024,12,DOMINGO,14,Tarde,Fines de semana,25341
2024,12,LUNES,22,Noche,Dias laborables,25342
2024,12,JUEVES,20,Noche,Dias laborables,25343
2024,12,SÁBADO,10,Mañana,Fines de semana,25344
2024,12,SÁBADO,10,Mañana,Fines de semana,25345
2024,12,DOMINGO,8,Mañana,Fines de semana,25346
2024,12,LUNES,10,Mañana,Dias laborables,25347
2024,12,LUNES,13,Tarde,Dias laborables,25348
2024,12,MARTES,14,Tarde,Dias laborables,25349
2024,12,VIERNES,12,Tarde,Dias laborables,25350
2024,12,DOMINGO,14,Tarde,Fines de semana,25351
2024,12,LUNES,15,Tarde,Dias laborables,25352
2024,12,LUNES,18,Noche,Dias laborables,25353
2024,12,MARTES,0,Madrugada,Dias laborables,25354
2024,1,LUNES,10,Mañana,Dias laborables,25355
2024,1,SÁBADO,0,Madrugada,Fines de semana,25356
2024,1,MIÉRCOLES,19,Noche,Dias laborables,25357
2024,2,LUNES,12,Tarde,Dias laborables,25358
2024,2,DOMINGO,18,Noche,Fines de semana,25359
2024,2,DOMINGO,0,Madrugada,Fines de semana,25360
2024,1,SÁBADO,11,Mañana,Fines de semana,25361
2024,2,SÁBADO,22,Noche,Fines de semana,25362
2024,3,SÁBADO,0,Madrugada,Fines de semana,25363
2024,2,MARTES,13,Tarde,Dias laborables,25364
2024,3,VIERNES,17,Tarde,Dias laborables,25365
2024,2,MARTES,14,Tarde,Dias laborables,25366
2024,3,SÁBADO,9,Mañana,Fines de semana,25367
2024,3,LUNES,7,Mañana,Dias laborables,25368
2024,4,JUEVES,19,Noche,Dias laborables,25369
2024,4,DOMINGO,16,Tarde,Fines de semana,25370
2024,4,MARTES,11,Mañana,Dias laborables,25371
2024,5,LUNES,15,Tarde,Dias laborables,25372
2024,5,VIERNES,22,Noche,Dias laborables,25373
2024,6,MARTES,18,Noche,Dias laborables,25374
2024,6,MIÉRCOLES,11,Mañana,Dias laborables,25375
2024,5,VIERNES,23,Noche,Dias laborables,25376
2024,7,MARTES,17,Tarde,Dias laborables,25377
2024,7,LUNES,21,Noche,Dias laborables,25378
2024,6,LUNES,16,Tarde,Dias laborables,25379
2024,6,SÁBADO,22,Noche,Fines de semana,25380
2024,6,MARTES,19,Noche,Dias laborables,25381
2024,8,DOMINGO,13,Tarde,Fines de semana,25382
2024,8,MARTES,10,Mañana,Dias laborables,25383
2024,8,JUEVES,22,Noche,Dias laborables,25384
2024,9,VIERNES,10,Mañana,Dias laborables,25385
2024,9,VIERNES,9,Mañana,Dias laborables,25386
2024,9,MARTES,12,Tarde,Dias laborables,25387
2024,10,JUEVES,19,Noche,Dias laborables,25388
2024,10,DOMINGO,18,Noche,Fines de semana,25389
2024,10,JUEVES,16,Tarde,Dias laborables,25390
2024,11,SÁBADO,19,Noche,Fines de semana,25391
2024,11,JUEVES,13,Tarde,Dias laborables,25392
2024,11,LUNES,13,Tarde,Dias laborables,25393
2024,12,VIERNES,18,Noche,Dias laborables,25394
2024,12,MIÉRCOLES,16,Tarde,Dias laborables,25395
2024,12,SÁBADO,12,Tarde,Fines de semana,25396
2024,1,MIÉRCOLES,13,Tarde,Dias laborables,25397
2024,1,MARTES,17,Tarde,Dias laborables,25398
2024,2,LUNES,13,Tarde,Dias laborables,25399
2024,2,LUNES,15,Tarde,Dias laborables,25400
2024,2,LUNES,21,Noche,Dias laborables,25401
2024,3,SÁBADO,3,Madrugada,Fines de semana,25402
2024,3,VIERNES,21,Noche,Dias laborables,25403
2024,2,MIÉRCOLES,12,Tarde,Dias laborables,25404
2024,3,MIÉRCOLES,21,Noche,Dias laborables,25405
2024,4,SÁBADO,13,Tarde,Fines de semana,25406
2024,4,SÁBADO,17,Tarde,Fines de semana,25407
2024,4,JUEVES,17,Tarde,Dias laborables,25408
2024,4,DOMINGO,15,Tarde,Fines de semana,25409
2024,3,DOMINGO,10,Mañana,Fines de semana,25410
2024,3,LUNES,19,Noche,Dias laborables,25411
2024,4,MIÉRCOLES,15,Tarde,Dias laborables,25412
2024,5,MARTES,15,Tarde,Dias laborables,25413
2024,4,JUEVES,15,Tarde,Dias laborables,25414
2024,5,LUNES,9,Mañana,Dias laborables,25415
2024,5,LUNES,12,Tarde,Dias laborables,25416
2024,6,MARTES,22,Noche,Dias laborables,25417
2024,5,VIERNES,11,Mañana,Dias laborables,25418
2024,5,JUEVES,22,Noche,Dias laborables,25419
2024,6,JUEVES,19,Noche,Dias laborables,25420
2024,7,VIERNES,11,Mañana,Dias laborables,25421
2024,7,JUEVES,22,Noche,Dias laborables,25422
2024,6,MIÉRCOLES,8,Mañana,Dias laborables,25423
2024,7,DOMINGO,6,Mañana,Fines de semana,25424
2024,7,DOMINGO,8,Mañana,Fines de semana,25425
2024,8,SÁBADO,9,Mañana,Fines de semana,25426
2024,9,VIERNES,11,Mañana,Dias laborables,25427
2024,9,MARTES,7,Mañana,Dias laborables,25428
2024,7,SÁBADO,18,Noche,Fines de semana,25429
2024,10,MIÉRCOLES,13,Tarde,Dias laborables,25430
2024,11,DOMINGO,17,Tarde,Fines de semana,25431
2024,12,DOMINGO,14,Tarde,Fines de semana,25432
2024,11,MIÉRCOLES,2,Madrugada,Dias laborables,25433
2024,11,VIERNES,17,Tarde,Dias laborables,25434
2024,12,SÁBADO,18,Noche,Fines de semana,25435
2024,11,SÁBADO,14,Tarde,Fines de semana,25436
2024,3,VIERNES,6,Mañana,Dias laborables,25437
2024,3,MARTES,10,Mañana,Dias laborables,25438
2024,4,MIÉRCOLES,8,Mañana,Dias laborables,25439
2024,7,MARTES,7,Mañana,Dias laborables,25440
2024,8,MARTES,4,Madrugada,Dias laborables,25441
2024,4,JUEVES,16,Tarde,Dias laborables,25442
2024,11,MIÉRCOLES,19,Noche,Dias laborables,25443
2024,3,JUEVES,9,Mañana,Dias laborables,25444
2024,5,VIERNES,16,Tarde,Dias laborables,25445
2024,5,LUNES,19,Noche,Dias laborables,25446
2024,5,DOMINGO,18,Noche,Fines de semana,25447
2024,7,LUNES,0,Madrugada,Dias laborables,25448
2024,7,JUEVES,21,Noche,Dias laborables,25449
2024,10,SÁBADO,22,Noche,Fines de semana,25450
2024,8,VIERNES,0,Madrugada,Dias laborables,25451
2024,9,VIERNES,21,Noche,Dias laborables,25452
2024,4,LUNES,12,Tarde,Dias laborables,25453
2024,1,MIÉRCOLES,9,Mañana,Dias laborables,25454
2024,12,VIERNES,13,Tarde,Dias laborables,25455
2024,5,VIERNES,23,Noche,Dias laborables,25456
2024,7,SÁBADO,2,Madrugada,Fines de semana,25457
2024,7,MARTES,8,Mañana,Dias laborables,25458
2024,10,SÁBADO,15,Tarde,Fines de semana,25459
2024,2,DOMINGO,12,Tarde,Fines de semana,25460
2024,1,JUEVES,8,Mañana,Dias laborables,25461
2024,2,VIERNES,20,Noche,Dias laborables,25462
2024,2,MARTES,6,Mañana,Dias laborables,25463
2024,3,LUNES,21,Noche,Dias laborables,25464
2024,3,VIERNES,17,Tarde,Dias laborables,25465
2024,4,VIERNES,22,Noche,Dias laborables,25466
2024,6,JUEVES,9,Mañana,Dias laborables,25467
2024,7,JUEVES,15,Tarde,Dias laborables,25468
2024,8,MARTES,14,Tarde,Dias laborables,25469
2024,8,JUEVES,18,Noche,Dias laborables,25470
2024,10,DOMINGO,14,Tarde,Fines de semana,25471
2024,10,SÁBADO,10,Mañana,Fines de semana,25472
2024,11,MIÉRCOLES,13,Tarde,Dias laborables,25473
2024,11,MARTES,10,Mañana,Dias laborables,25474
2024,12,MARTES,16,Tarde,Dias laborables,25475
2024,2,DOMINGO,10,Mañana,Fines de semana,25476
2024,12,MARTES,12,Tarde,Dias laborables,25477
2024,7,MIÉRCOLES,16,Tarde,Dias laborables,25478
2024,8,SÁBADO,12,Tarde,Fines de semana,25479
2024,1,LUNES,14,Tarde,Dias laborables,25480
2024,2,JUEVES,9,Mañana,Dias laborables,25481
2024,2,DOMINGO,21,Noche,Fines de semana,25482
2024,1,LUNES,8,Mañana,Dias laborables,25483
2024,2,MARTES,14,Tarde,Dias laborables,25484
2024,4,MARTES,8,Mañana,Dias laborables,25485
2024,5,JUEVES,21,Noche,Dias laborables,25486
2024,9,MARTES,12,Tarde,Dias laborables,25487
2024,7,MIÉRCOLES,7,Mañana,Dias laborables,25488
2024,8,MIÉRCOLES,17,Tarde,Dias laborables,25489
2024,10,MARTES,6,Mañana,Dias laborables,25490
2024,10,MARTES,5,Madrugada,Dias laborables,25491
2024,10,SÁBADO,18,Noche,Fines de semana,25492
2024,11,JUEVES,21,Noche,Dias laborables,25493
2024,12,SÁBADO,16,Tarde,Fines de semana,25494
2024,2,LUNES,18,Noche,Dias laborables,25495
2024,4,DOMINGO,23,Noche,Fines de semana,25496
2024,5,VIERNES,11,Mañana,Dias laborables,25497
2024,5,DOMINGO,6,Mañana,Fines de semana,25498
2024,5,JUEVES,10,Mañana,Dias laborables,25499
2024,2,LUNES,15,Tarde,Dias laborables,25500
2024,4,MIÉRCOLES,21,Noche,Dias laborables,25501
2024,10,SÁBADO,0,Madrugada,Fines de semana,25502
2024,11,SÁBADO,14,Tarde,Fines de semana,25503
2024,1,MIÉRCOLES,16,Tarde,Dias laborables,25504
2024,1,JUEVES,8,Mañana,Dias laborables,25505
2024,1,JUEVES,10,Mañana,Dias laborables,25506
2024,3,LUNES,12,Tarde,Dias laborables,25507
2024,2,SÁBADO,9,Mañana,Fines de semana,25508
2024,2,SÁBADO,12,Tarde,Fines de semana,25509
2024,2,SÁBADO,14,Tarde,Fines de semana,25510
2024,3,VIERNES,11,Mañana,Dias laborables,25511
2024,3,MARTES,16,Tarde,Dias laborables,25512
2024,4,MARTES,14,Tarde,Dias laborables,25513
2024,4,SÁBADO,1,Madrugada,Fines de semana,25514
2024,4,LUNES,11,Mañana,Dias laborables,25515
2024,5,MIÉRCOLES,12,Tarde,Dias laborables,25516
2024,5,MIÉRCOLES,18,Noche,Dias laborables,25517
2024,6,MARTES,16,Tarde,Dias laborables,25518
2024,6,SÁBADO,1,Madrugada,Fines de semana,25519
2024,6,SÁBADO,7,Mañana,Fines de semana,25520
2024,6,VIERNES,13,Tarde,Dias laborables,25521
2024,8,DOMINGO,23,Noche,Fines de semana,25522
2024,8,LUNES,20,Noche,Dias laborables,25523
2024,8,MIÉRCOLES,15,Tarde,Dias laborables,25524
2024,7,MARTES,9,Mañana,Dias laborables,25525
2024,2,MARTES,19,Noche,Dias laborables,25526
2024,7,MIÉRCOLES,13,Tarde,Dias laborables,25527
2024,8,VIERNES,16,Tarde,Dias laborables,25528
2024,8,JUEVES,23,Noche,Dias laborables,25529
2024,9,VIERNES,8,Mañana,Dias laborables,25530
2024,8,DOMINGO,18,Noche,Fines de semana,25531
2024,9,VIERNES,21,Noche,Dias laborables,25532
2024,9,SÁBADO,1,Madrugada,Fines de semana,25533
2024,9,SÁBADO,1,Madrugada,Fines de semana,25534
2024,9,LUNES,0,Madrugada,Dias laborables,25535
2024,9,JUEVES,11,Mañana,Dias laborables,25536
2024,9,SÁBADO,13,Tarde,Fines de semana,25537
2024,10,DOMINGO,19,Noche,Fines de semana,25538
2024,10,VIERNES,14,Tarde,Dias laborables,25539
2024,11,DOMINGO,11,Mañana,Fines de semana,25540
2024,11,JUEVES,18,Noche,Dias laborables,25541
2024,8,VIERNES,15,Tarde,Dias laborables,25542
2024,8,MARTES,10,Mañana,Dias laborables,25543
2024,11,MARTES,10,Mañana,Dias laborables,25544
2024,12,VIERNES,17,Tarde,Dias laborables,25545
2024,1,MARTES,16,Tarde,Dias laborables,25546
2024,2,MARTES,6,Mañana,Dias laborables,25547
2024,5,MARTES,15,Tarde,Dias laborables,25548
2024,5,VIERNES,12,Tarde,Dias laborables,25549
2024,6,DOMINGO,17,Tarde,Fines de semana,25550
2024,6,DOMINGO,19,Noche,Fines de semana,25551
2024,7,VIERNES,6,Mañana,Dias laborables,25552
2024,8,VIERNES,10,Mañana,Dias laborables,25553
2024,9,MIÉRCOLES,10,Mañana,Dias laborables,25554
2024,9,SÁBADO,11,Mañana,Fines de semana,25555
2024,9,JUEVES,22,Noche,Dias laborables,25556
2024,10,DOMINGO,0,Madrugada,Fines de semana,25557
2024,10,DOMINGO,12,Tarde,Fines de semana,25558
2024,12,DOMINGO,13,Tarde,Fines de semana,25559
2024,4,DOMINGO,11,Mañana,Fines de semana,25560
2024,8,DOMINGO,16,Tarde,Fines de semana,25561
2024,6,DOMINGO,11,Mañana,Fines de semana,25562
2024,9,MIÉRCOLES,13,Tarde,Dias laborables,25563
2024,1,MIÉRCOLES,11,Mañana,Dias laborables,25564
2024,1,MIÉRCOLES,19,Noche,Dias laborables,25565
2024,2,MARTES,7,Mañana,Dias laborables,25566
2024,3,VIERNES,6,Mañana,Dias laborables,25567
2024,3,LUNES,7,Mañana,Dias laborables,25568
2024,3,VIERNES,14,Tarde,Dias laborables,25569
2024,3,LUNES,10,Mañana,Dias laborables,25570
2024,3,VIERNES,11,Mañana,Dias laborables,25571
2024,5,LUNES,9,Mañana,Dias laborables,25572
2024,5,VIERNES,7,Mañana,Dias laborables,25573
2024,6,DOMINGO,0,Madrugada,Fines de semana,25574
2024,6,MIÉRCOLES,15,Tarde,Dias laborables,25575
2024,3,MARTES,9,Mañana,Dias laborables,25576
2024,7,MIÉRCOLES,8,Mañana,Dias laborables,25577
2024,7,LUNES,22,Noche,Dias laborables,25578
2024,8,LUNES,11,Mañana,Dias laborables,25579
2024,8,SÁBADO,14,Tarde,Fines de semana,25580
2024,8,SÁBADO,18,Noche,Fines de semana,25581
2024,9,DOMINGO,9,Mañana,Fines de semana,25582
2024,10,JUEVES,7,Mañana,Dias laborables,25583
2024,10,MIÉRCOLES,21,Noche,Dias laborables,25584
2024,10,VIERNES,7,Mañana,Dias laborables,25585
2024,10,VIERNES,11,Mañana,Dias laborables,25586
2024,10,MIÉRCOLES,18,Noche,Dias laborables,25587
2024,11,MARTES,8,Mañana,Dias laborables,25588
2024,11,MIÉRCOLES,8,Mañana,Dias laborables,25589
2024,11,MIÉRCOLES,8,Mañana,Dias laborables,25590
2024,8,VIERNES,19,Noche,Dias laborables,25591
2024,11,VIERNES,2,Madrugada,Dias laborables,25592
2024,12,LUNES,19,Noche,Dias laborables,25593
2024,12,JUEVES,8,Mañana,Dias laborables,25594
2024,12,MARTES,8,Mañana,Dias laborables,25595
2024,2,LUNES,17,Tarde,Dias laborables,25596
2024,5,DOMINGO,13,Tarde,Fines de semana,25597
2024,5,MIÉRCOLES,18,Noche,Dias laborables,25598
2024,5,DOMINGO,11,Mañana,Fines de semana,25599
2024,7,MARTES,12,Tarde,Dias laborables,25600
2024,2,MIÉRCOLES,14,Tarde,Dias laborables,25601
2024,8,MIÉRCOLES,15,Tarde,Dias laborables,25602
2024,8,DOMINGO,11,Mañana,Fines de semana,25603
2024,8,DOMINGO,14,Tarde,Fines de semana,25604
2024,7,VIERNES,4,Madrugada,Dias laborables,25605
2024,7,JUEVES,10,Mañana,Dias laborables,25606
2024,5,LUNES,18,Noche,Dias laborables,25607
2024,9,MIÉRCOLES,12,Tarde,Dias laborables,25608
2024,10,MIÉRCOLES,7,Mañana,Dias laborables,25609
2024,10,DOMINGO,6,Mañana,Fines de semana,25610
2024,10,LUNES,15,Tarde,Dias laborables,25611
2024,10,MIÉRCOLES,14,Tarde,Dias laborables,25612
2024,9,VIERNES,20,Noche,Dias laborables,25613
2024,10,LUNES,18,Noche,Dias laborables,25614
2024,1,MARTES,21,Noche,Dias laborables,25615
2024,1,LUNES,10,Mañana,Dias laborables,25616
2024,1,JUEVES,20,Noche,Dias laborables,25617
2024,1,JUEVES,19,Noche,Dias laborables,25618
2024,1,MARTES,9,Mañana,Dias laborables,25619
2024,2,MIÉRCOLES,12,Tarde,Dias laborables,25620
2024,2,JUEVES,8,Mañana,Dias laborables,25621
2024,2,JUEVES,16,Tarde,Dias laborables,25622
2024,3,VIERNES,20,Noche,Dias laborables,25623
2024,3,MARTES,11,Mañana,Dias laborables,25624
2024,3,LUNES,17,Tarde,Dias laborables,25625
2024,4,LUNES,15,Tarde,Dias laborables,25626
2024,4,MARTES,11,Mañana,Dias laborables,25627
2024,5,DOMINGO,10,Mañana,Fines de semana,25628
2024,5,DOMINGO,12,Tarde,Fines de semana,25629
2024,5,MARTES,8,Mañana,Dias laborables,25630
2024,5,DOMINGO,18,Noche,Fines de semana,25631
2024,5,JUEVES,11,Mañana,Dias laborables,25632
2024,4,VIERNES,10,Mañana,Dias laborables,25633
2024,4,VIERNES,21,Noche,Dias laborables,25634
2024,4,SÁBADO,10,Mañana,Fines de semana,25635
2024,3,LUNES,13,Tarde,Dias laborables,25636
2024,3,LUNES,9,Mañana,Dias laborables,25637
2024,3,JUEVES,9,Mañana,Dias laborables,25638
2024,3,MIÉRCOLES,13,Tarde,Dias laborables,25639
2024,2,JUEVES,15,Tarde,Dias laborables,25640
2024,2,DOMINGO,21,Noche,Fines de semana,25641
2024,2,SÁBADO,9,Mañana,Fines de semana,25642
2024,2,MARTES,10,Mañana,Dias laborables,25643
2024,5,JUEVES,12,Tarde,Dias laborables,25644
