ID_ACCIDENTE,KM,TOTAL_HG24H,TOTAL_HL24H,TOTAL_MU24H
3180,186.6,0,1,0
3181,3.449,0,1,0
3182,1.5,0,1,0
3183,5.2,0,1,0
3184,5.069,0,1,0
3185,6.2,0,4,0
3186,7.5,1,1,0
3187,191.22,0,1,0
3188,1.0,1,1,0
3189,,0,1,0
3190,,1,0,0
3191,0.1,0,1,0
3192,,0,1,0
3193,2.4,0,1,0
3194,4.5,0,1,0
3195,,0,1,0
3196,,1,0,0
3197,2.75,0,1,0
3198,,1,1,0
3199,17.9,0,1,0
3200,13.5,0,1,0
3201,0.5,0,3,0
3202,17.416,0,1,0
3203,16.779,0,1,0
3204,,0,1,0
3205,,0,1,0
3206,,1,0,0
3207,,0,1,0
3208,,0,1,0
3209,,0,1,0
3210,,0,1,0
3211,2.424,0,1,0
3212,17.446,0,1,0
3213,,0,1,0
3214,0.5,0,1,0
3215,,0,1,0
3216,,0,1,0
3217,97.516,0,1,0
3218,7.6,0,1,0
3219,0.35,0,1,0
3220,,0,1,0
3221,,0,1,0
3222,,0,1,0
3223,,0,1,0
3224,7.611,0,1,0
3225,,0,2,0
3226,,0,2,0
3227,516.8,0,2,0
3228,517.1,0,3,0
3229,,0,1,0
3230,,0,2,0
3231,,0,2,0
3232,,0,1,0
3233,,0,1,0
3234,,0,1,0
3235,,0,1,0
3236,,0,1,0
3237,,0,2,0
3238,,0,1,0
3239,9.6,0,1,0
3240,,0,1,0
3241,,0,2,0
3242,,0,2,0
3243,,0,1,0
3244,,0,1,0
3245,,0,1,0
3246,,0,3,0
3247,731.5,0,2,0
3248,7.5,0,1,0
3249,,0,1,0
3250,,0,1,0
3251,,0,1,0
3252,,0,2,0
3253,,0,1,0
3254,,0,2,0
3255,26.449,0,1,0
3256,,0,1,0
3257,,0,1,0
3258,,0,1,0
3259,,0,1,0
3260,,0,1,0
3261,,0,1,0
3262,,0,1,0
3263,,0,1,0
3264,,0,1,0
3265,,0,1,0
3266,,0,1,0
3267,,0,1,0
3268,,0,1,0
3269,,0,1,0
3270,4.505,0,1,0
3271,,0,1,0
3272,,0,1,0
3273,26.449,0,2,0
3274,93.9,1,2,0
3275,,0,1,0
3276,,0,1,0
3277,,0,1,0
3278,,0,1,0
3279,,0,1,0
3280,,0,1,0
3281,,0,2,0
3282,,0,1,0
3283,,0,1,0
3284,,0,1,0
3285,,0,2,0
3286,,0,1,0
3287,,0,1,0
3288,,0,1,0
3289,,0,1,0
3290,,0,1,0
3291,,0,1,0
3292,,0,1,0
3293,,0,1,0
3294,,0,1,0
3295,,0,1,0
3296,9.85,0,1,0
3297,7.0,0,1,0
3298,,0,1,0
3299,,0,1,0
3300,,0,2,0
3301,94.1,1,2,0
3302,,0,1,0
3303,,0,1,0
3304,,0,1,0
3305,1.089,0,1,0
3306,,0,2,0
3307,,1,1,0
3308,,0,1,0
3309,,0,1,0
3310,,0,1,0
3311,,0,1,0
3312,,0,1,0
3313,,0,1,0
3314,,0,1,0
3315,,0,1,0
3316,,0,1,0
3317,,0,3,0
3318,,0,1,0
3319,,0,1,0
3320,11.03,0,1,0
3321,,1,0,0
3322,,0,1,0
3323,,0,2,0
3324,2.147,0,1,0
3325,,0,1,0
3326,,0,1,0
3327,723.004,0,2,0
3328,,0,1,0
3329,,0,1,0
3330,,0,2,0
3331,3.0,1,0,0
3332,,0,1,0
3333,,0,1,0
3334,,0,1,0
3335,,0,1,0
3336,6.64,0,1,0
3337,,0,1,0
3338,5.726,0,1,0
3339,95.7,0,3,0
3340,726.25,0,1,0
3341,5.0,0,2,0
3342,,0,1,0
3343,18.4,2,2,0
3344,,0,1,0
3345,,0,1,0
3346,13.8,0,1,0
3347,8.4,0,1,0
3348,,0,1,0
3349,30.48,0,1,0
3350,,0,1,0
3351,508.5,0,1,0
3352,,0,1,0
3353,,0,1,0
3354,27.6,0,3,0
3355,,0,3,0
3356,4.1,0,1,0
3357,,0,1,0
3358,,0,1,0
3359,,0,1,0
3360,9.8,0,5,0
3361,,0,1,0
3362,0.4,0,1,0
3363,3.2,0,1,0
3364,5.151,0,1,0
3365,7.965,0,2,0
3366,,0,1,0
3367,,0,1,0
3368,,0,1,0
3369,,1,1,0
3370,97.3,0,1,0
3371,,0,2,0
3372,518.0,0,1,0
3373,,0,2,0
3374,,0,1,0
3375,,0,1,0
3376,27.69,0,0,1
3377,,0,1,0
3378,,0,4,0
3379,,0,1,0
3380,,0,1,0
3381,,0,1,0
3382,,0,1,0
3383,,0,1,0
3384,6.631,0,1,0
3385,,0,1,0
3386,,0,1,0
3387,,0,1,0
3388,7.3,0,2,0
3389,,0,1,0
3390,,0,1,0
3391,,0,1,0
3392,,0,1,0
3393,,0,1,0
3394,,0,1,0
3395,,0,1,0
3396,,0,1,0
3397,,0,1,0
3398,11.0,0,1,0
3399,5.1,0,1,0
3400,,0,1,0
3401,9.519,0,1,0
3402,,0,1,0
3403,,0,1,0
3404,6.55,0,1,0
3405,,0,1,0
3406,,0,1,0
3407,,0,1,0
3408,,0,1,0
3409,7.4,0,2,0
3410,27.4,0,1,0
3411,,0,1,0
3412,,0,1,0
3413,,0,1,0
3414,,0,1,0
3415,,0,1,0
3416,,0,1,0
3417,,0,1,0
3418,27.147,0,1,0
3419,6.8,0,3,0
3420,,0,1,0
3421,519.8,0,2,0
3422,95.4,0,2,0
3423,,0,1,0
3424,,0,1,0
3425,517.95,0,2,0
3426,,0,1,0
3427,9.6,0,1,0
3428,12.301,0,1,0
3429,,0,1,0
3430,,0,1,0
3431,722.9,0,1,0
3432,,1,0,0
3433,2.4,0,2,0
3434,,0,1,0
3435,,0,1,0
3436,,0,1,0
3437,,0,1,0
3438,,0,1,0
3439,,0,1,0
3440,95.204,0,3,0
3441,,0,1,0
3442,,1,3,0
3443,,0,2,0
3444,,0,1,0
3445,,0,1,0
3446,,0,2,0
3447,,1,0,0
3448,518.458,0,1,0
3449,20.226,0,2,0
3450,,0,1,0
3451,,0,1,0
3452,,0,1,0
3453,4.4,0,1,0
3454,,0,1,0
3455,,0,1,0
3456,7.916,0,1,0
3457,,0,1,0
3458,,0,1,0
3459,7.879,0,1,0
3460,,0,1,0
3461,4.95,0,2,0
3462,,0,1,0
3463,6.0,0,5,0
3464,,0,1,0
3465,,0,1,0
3466,,0,1,0
3467,,0,1,0
3468,,0,1,0
3469,,0,1,0
3470,,0,1,0
3471,,0,1,0
3472,,0,1,0
3473,,0,1,0
3474,724.15,0,1,0
3475,,0,2,0
3476,,0,1,0
3477,,0,1,1
3478,,0,1,0
3479,730.283,0,1,0
3480,,0,1,0
3481,,0,1,0
3482,,0,1,0
3483,,0,1,0
3484,5.3,0,1,0
3485,8.0,0,2,0
3486,,0,4,0
3487,,0,1,0
3488,512.2,0,1,0
3489,,0,1,0
3490,,0,1,0
3491,,0,1,0
3492,5.12,0,1,0
3493,14.2,2,0,0
3494,,0,1,0
3495,,0,2,0
3496,,0,1,0
3497,,0,2,0
3498,,0,1,0
3499,,0,1,0
3500,2.28,0,3,0
3501,4.4,0,2,0
3502,,0,1,0
3503,,0,1,0
3504,,0,1,0
3505,,0,1,0
3506,,0,1,0
3507,,0,1,0
3508,,0,1,0
3509,,0,1,0
3510,723.81,1,0,0
3511,26.118,0,3,0
3512,,0,2,0
3513,,0,3,0
3514,97.8,0,0,1
3515,,0,1,0
3516,,0,1,0
3517,,0,1,0
3518,95.1,0,1,0
3519,27.7,0,1,0
3520,,1,0,0
3521,,0,1,0
3522,,0,2,0
3523,7.41,0,1,0
3524,,0,1,0
3525,,1,0,0
3526,,0,1,0
3527,,0,1,0
3528,,0,2,0
3529,9.528,0,3,0
3530,96.05,0,1,0
3531,,0,2,0
3532,,0,1,0
3533,6.597,0,1,0
3534,,0,1,0
3535,14.198,0,1,0
3536,,0,1,0
3537,,0,1,0
3538,3.116,0,3,0
3539,,0,1,0
3540,,0,1,0
3541,96.4,0,1,0
3542,,0,1,0
3543,2.0,1,0,0
3544,4.388,0,2,0
3545,,0,1,0
3546,,0,1,0
3547,,0,1,0
3548,6.402,0,6,0
3549,,0,2,0
3550,,0,1,0
3551,7.413,0,1,0
3552,7.27,0,4,0
3553,,0,1,0
3554,,0,1,0
3555,,1,0,0
3556,12.864,0,1,0
3557,,0,1,0
3558,,0,3,0
3559,,0,1,0
3560,95.0,0,2,0
3561,2.1,0,1,0
3562,,0,1,0
3563,,0,1,0
3564,,0,1,0
3565,,0,1,0
3566,,0,1,0
3567,5.353,0,1,0
3568,,0,1,0
3569,,0,1,0
3570,,1,0,0
3571,,0,1,0
3572,,0,1,0
3573,7.615,0,1,0
3574,,0,4,0
3575,,0,1,0
3576,,0,1,0
3577,,0,1,0
3578,729.5,0,1,0
3579,5.656,0,3,0
3580,523.6,2,1,0
3581,,0,1,0
3582,,0,1,0
3583,,0,1,0
3584,,0,1,0
3585,,0,1,0
3586,,0,1,0
3587,,0,2,0
3588,,0,2,0
3589,,0,1,0
3590,,0,1,0
3591,726.177,0,1,0
3592,730.964,0,1,0
3593,,0,1,0
3594,8.78,0,1,0
3595,3.909,0,1,0
3596,,0,3,0
3597,726.162,0,1,0
3598,8.58,0,1,0
3599,,0,1,0
3600,,0,1,0
3601,,0,1,0
3602,,0,1,0
3603,,0,1,0
3604,,0,1,0
3605,,0,1,0
3606,,0,1,0
3607,,0,1,0
3608,,0,1,0
3609,514.15,0,1,0
3610,,1,0,0
3611,4.639,0,2,0
3612,513.5,0,4,0
3613,9.2,0,1,0
3614,6.0,0,1,0
3615,,0,1,0
3616,,0,1,0
3617,,0,1,0
3618,12.284,0,1,0
3619,,0,1,0
3620,712.7,0,1,0
3621,517.0,0,1,0
3622,,0,1,0
3623,,0,1,0
3624,,0,1,0
3625,,1,0,0
3626,727.628,0,1,0
3627,723.2,0,1,0
3628,34.527,0,1,0
3629,94.45,0,2,0
3630,3.057,0,2,0
3631,0.5,0,1,0
3632,,0,1,0
3633,14.2,0,1,0
3634,0.904,0,1,0
3635,0.5,1,0,0
3636,1.218,0,2,0
3637,521.7,0,1,0
3638,,0,4,0
3639,5.145,1,0,0
3640,28.8,0,1,0
3641,5.15,0,2,0
3642,5.15,0,2,0
3643,,0,1,0
3644,,0,1,0
3645,,0,1,0
3646,,0,1,0
3647,32.0,0,1,0
3648,,0,3,0
3649,,0,1,0
3650,,0,1,0
3651,4.392,0,1,0
3652,,0,1,0
3653,,0,1,0
3654,,0,1,0
3655,,0,1,0
3656,10.907,0,1,0
3657,,0,1,0
3658,,0,1,0
3659,80.182,0,0,1
3660,,0,1,0
3661,,0,1,0
3662,,0,1,0
3663,,0,1,0
3664,,0,3,0
3665,,0,1,0
3666,514.1,0,1,0
3667,,0,1,0
3668,,0,1,0
3669,,0,1,0
3670,3.8,1,2,0
3671,2.5,0,2,0
3672,726.117,0,1,0
3673,5.546,0,1,0
3674,1.227,0,2,0
3675,,0,1,0
3676,1.1,0,1,0
3677,26.2,0,4,0
3678,6.957,0,3,0
3679,730.274,0,1,0
3680,731.0,0,2,0
3681,24.3,1,1,0
3682,722.9,0,1,0
3683,,0,1,0
3684,94.95,0,1,1
3685,1.219,0,1,0
3686,0.3,0,1,0
3687,,0,1,0
3688,,0,1,0
3689,,0,1,0
3690,14.2,0,2,0
3691,8.4,0,1,0
3692,4.365,0,1,0
3693,2.1,0,1,0
3694,730.7,0,1,0
3695,3.9,0,1,0
3696,2.9,0,3,0
3697,511.4,0,2,0
3698,6.1,0,1,0
3699,,0,1,0
3700,,0,1,0
3701,,0,1,0
3702,4.0,0,1,0
3703,4.626,0,1,0
3704,,0,1,0
3705,,0,1,0
3706,1.4,1,0,0
3707,,0,2,0
3708,,0,1,0
3709,,0,1,0
3710,,0,1,0
3711,,0,1,0
3712,,0,1,0
3713,,0,1,0
3714,20.1,0,2,0
3715,,0,1,0
3716,,0,1,0
3717,,0,1,0
3718,,0,1,0
3719,,0,1,0
3720,,0,1,0
3721,,0,1,0
3722,2.422,0,1,0
3723,3.9,0,2,0
3724,,0,2,0
3725,197.98,0,1,0
3726,,0,1,0
3727,,1,1,0
3728,,0,1,0
3729,,0,1,0
3730,,0,2,0
3731,,0,3,0
3732,,0,1,0
3733,,0,1,0
3734,3.446,0,1,0
3735,,0,1,0
3736,,0,1,0
3737,,0,1,0
3738,,1,0,0
3739,,0,1,0
3740,,1,0,0
3741,,0,1,0
3742,,0,1,0
3743,,0,1,0
3744,,1,0,0
3745,207.1,0,1,0
3746,,1,0,0
3747,,0,2,0
3748,4.666,0,1,0
3749,1.677,0,1,0
3750,,0,1,0
3751,6.8,1,0,0
3752,,0,1,0
3753,143.333,0,1,0
3754,144.1,0,2,0
3755,,0,2,0
3756,,0,1,0
3757,9.7,2,0,0
3758,6.6,0,1,0
3759,144.4,0,1,0
3760,143.9,0,3,0
3761,,1,0,0
3762,,0,2,0
3763,,0,1,0
3764,144.1,0,2,0
3765,,0,2,0
3766,,0,1,0
3767,,0,1,0
3768,144.209,0,1,0
3769,,0,1,0
3770,,0,1,0
3771,144.218,0,1,0
3772,5.835,0,2,0
3773,143.7,0,1,0
3774,,0,4,0
3775,,0,1,0
3776,,0,1,0
3777,,0,1,0
3778,,0,1,0
3779,,0,1,0
3780,,0,1,0
3781,,0,1,0
3782,,1,0,0
3783,3.201,0,1,0
3784,5.8,0,1,0
3785,,0,2,0
3786,,0,2,0
3787,,0,1,0
3788,18.4,1,0,0
3789,2.0,1,0,0
3790,2.0,0,2,0
3791,16.0,0,1,0
3792,2.1,0,1,0
3793,,0,1,0
3794,,1,0,0
3795,191.021,0,2,0
3796,190.6,0,3,0
3797,191.7,0,1,0
3798,2.11,0,1,0
3799,617.3,0,0,1
3800,1.0,0,1,0
3801,187.5,0,2,0
3802,,1,0,0
3803,,0,1,0
3804,5.473,0,1,0
3805,1.5,0,2,0
3806,1.712,0,1,0
3807,11.8,0,2,0
3808,2.5,0,2,0
3809,0.1,1,0,0
3810,1.0,0,1,0
3811,5.6,0,2,0
3812,,0,1,0
3813,,0,1,0
3814,,0,1,0
3815,67.074,0,1,0
3816,,0,3,0
3817,75.9,0,3,0
3818,71.35,1,0,1
3819,23.0,0,1,0
3820,65.35,0,4,0
3821,67.882,0,1,0
3822,23.96,0,1,0
3823,73.4,0,3,0
3824,69.1,0,1,0
3825,6.35,0,2,0
3826,3.0,0,1,0
3827,5.481,0,1,0
3828,0.1,0,1,0
3829,0.2,0,2,0
3830,13.9,0,1,0
3831,,0,1,0
3832,459.4,0,1,0
3833,,0,1,0
3834,,0,1,0
3835,,0,1,0
3836,460.3,0,1,0
3837,,0,2,0
3838,4.454,0,1,0
3839,,0,1,0
3840,,0,1,0
3841,458.2,0,1,0
3842,1.955,0,2,0
3843,,0,1,0
3844,,0,3,0
3845,459.697,0,1,0
3846,2.6,0,1,0
3847,10.3,0,1,0
3848,0.3,0,1,0
3849,2.6,0,3,0
3850,2.65,0,1,0
3851,5.2,0,1,0
3852,5.3,0,1,0
3853,,0,1,0
3854,6.3,0,0,1
3855,7.0,0,1,0
3856,,1,0,0
3857,7.952,0,1,0
3858,9.415,0,1,0
3859,,0,1,0
3860,,0,1,0
3861,,2,0,0
3862,2.0,0,1,0
3863,3.5,0,1,0
3864,9.9,0,1,0
3865,0.85,1,0,0
3866,,1,0,0
3867,3.5,1,1,0
3868,4.0,0,1,0
3869,9.417,1,0,0
3870,2.44,0,1,0
3871,1.4,0,2,0
3872,5.077,0,2,0
3873,3.5,0,1,0
3874,2.79,0,1,0
3875,2.5,0,2,0
3876,,0,1,0
3877,,0,1,0
3878,,0,3,0
3879,,0,1,0
3880,,0,1,0
3881,,1,0,0
3882,,0,1,0
3883,,0,1,0
3884,,0,1,0
3885,,0,1,0
3886,9.0,1,0,0
3887,,1,0,0
3888,10.1,0,1,0
3889,9.7,0,1,0
3890,1.0,0,1,0
3891,1.396,0,1,0
3892,1.755,0,1,0
3893,,0,2,0
3894,,0,1,0
3895,7.5,0,1,0
3896,9.071,0,1,0
3897,11.371,0,1,0
3898,,0,1,0
3899,11.3,1,0,0
3900,14.2,0,1,0
3901,2.1,0,2,0
3902,2.4,0,1,0
3903,11.301,0,1,0
3904,14.395,0,1,0
3905,10.826,0,1,0
3906,22.8,0,1,0
3907,12.0,0,1,0
3908,29.57,0,1,0
3909,22.6,0,1,0
3910,22.4,0,0,1
3911,4.8,0,2,0
3912,7.181,0,1,0
3913,8.033,0,1,0
3914,6.5,1,1,0
3915,224.25,0,1,0
3916,222.021,0,1,0
3917,217.077,0,1,0
3918,0.3,4,0,0
3919,220.7,0,1,0
3920,219.1,0,5,0
3921,221.8,0,0,1
3922,0.3,0,1,0
3923,225.0,0,2,0
3924,9.701,0,1,0
3925,217.3,0,1,0
3926,223.3,0,5,0
3927,,1,0,0
3928,8.79,0,1,0
3929,8.3,0,4,0
3930,220.286,0,2,0
3931,218.207,0,1,0
3932,224.15,0,1,0
3933,225.6,1,2,0
3934,219.7,0,1,0
3935,223.3,0,1,0
3936,8.772,0,1,0
3937,218.5,0,1,0
3938,216.4,0,0,1
3939,217.946,0,1,0
3940,6.212,0,1,0
3941,218.2,0,1,0
3942,,0,1,0
3943,217.446,0,1,0
3944,508.033,0,2,0
3945,221.3,0,1,0
3946,221.3,0,2,0
3947,16.0,0,1,0
3948,4.113,0,3,0
3949,8.9,0,1,0
3950,17.358,0,2,0
3951,10.907,0,1,0
3952,,0,1,0
3953,9.2,1,1,1
3954,17.3,0,2,0
3955,8.9,1,0,0
3956,,1,0,0
3957,,0,1,0
3958,,0,1,0
3959,,0,1,0
3960,5.1,0,1,0
3961,0.1,2,0,0
3962,,0,1,0
3963,,0,1,0
3964,,0,1,0
3965,,0,1,0
3966,2.361,0,1,0
3967,,0,2,0
3968,,0,1,0
3969,,0,1,0
3970,4.2,0,1,0
3971,,0,1,0
3972,1.2,0,1,0
3973,5.5,1,0,0
3974,0.8,0,1,0
3975,,0,1,0
3976,2.336,0,2,0
3977,0.5,0,1,0
3978,3.5,0,3,0
3979,3.575,0,1,0
3980,5.964,0,1,0
3981,3.6,0,1,0
3982,,0,2,0
3983,,0,1,0
3984,,0,2,0
3985,,0,1,0
3986,,0,1,0
3987,,0,1,0
3988,,0,1,0
3989,,0,1,0
3990,,0,1,0
3991,,0,2,0
3992,,0,1,0
3993,,0,2,0
3994,,0,1,0
3995,,0,1,0
3996,0.95,0,1,0
3997,,0,2,0
3998,5.35,1,0,0
3999,,0,1,0
4000,2.705,0,1,0
4001,1.0,0,1,0
4002,,0,1,0
4003,,0,1,0
4004,3.591,0,2,0
4005,,0,1,0
4006,4.4,0,1,0
4007,20.0,1,0,0
4008,3.7,0,2,0
4009,,0,1,0
4010,,0,1,0
4011,,0,1,0
4012,,0,1,0
4013,,0,1,0
4014,,0,1,0
4015,6.404,0,1,0
4016,,0,1,0
4017,,0,1,0
4018,1.0,0,1,0
4019,685.115,0,2,0
4020,8.0,1,0,0
4021,686.629,0,1,0
4022,,0,1,0
4023,,0,2,0
4024,,0,1,0
4025,,0,2,0
4026,,0,1,0
4027,,0,1,0
4028,,0,1,0
4029,,0,1,0
4030,,0,1,0
4031,,0,1,0
4032,,0,1,0
4033,,0,1,0
4034,0.8,0,1,0
4035,,0,1,0
4036,,0,1,0
4037,3.463,0,1,0
4038,,0,1,0
4039,,0,1,0
4040,,0,1,0
4041,2.59,0,1,0
4042,3.5,0,1,0
4043,3.38,0,2,0
4044,0.01,0,1,0
4045,3.0,1,0,0
4046,,0,1,0
4047,2.486,0,1,0
4048,,1,0,0
4049,24.116,0,1,0
4050,,0,1,0
4051,,0,1,0
4052,210.4,0,1,0
4053,216.0,0,1,0
4054,1.776,0,2,0
4055,214.803,0,1,0
4056,,0,2,0
4057,209.5,0,1,0
4058,0.1,0,2,0
4059,,0,1,0
4060,13.9,0,1,0
4061,3.14,0,1,0
4062,,0,1,0
4063,,0,1,0
4064,,0,1,0
4065,216.487,0,1,0
4066,,0,1,0
4067,,0,1,0
4068,12.9,1,0,1
4069,,1,1,0
4070,,0,1,0
4071,,0,1,0
4072,,0,1,0
4073,216.8,0,1,0
4074,,0,1,0
4075,,0,1,0
4076,,0,1,0
4077,211.1,0,1,0
4078,,0,1,0
4079,,0,1,0
4080,,0,1,0
4081,,0,1,0
4082,2.9,0,2,0
4083,,0,1,0
4084,0.0,0,1,0
4085,,1,0,0
4086,,0,1,0
4087,,0,3,0
4088,,0,1,0
4089,217.844,0,2,0
4090,,0,3,0
4091,,0,1,0
4092,,0,2,0
4093,,0,1,0
4094,,0,1,0
4095,1.5,0,4,0
4096,,0,1,0
4097,,0,1,0
4098,17.0,2,0,0
4099,213.0,0,1,0
4100,,0,1,0
4101,,0,1,0
4102,209.6,0,1,0
4103,,0,3,0
4104,4.4,0,1,0
4105,0.3,1,0,0
4106,3.15,1,5,0
4107,48.3,0,1,0
4108,6.8,2,0,0
4109,56.0,1,0,0
4110,47.2,0,2,0
4111,46.6,0,1,0
4112,46.1,0,1,0
4113,56.0,1,1,0
4114,46.673,0,2,0
4115,,0,1,0
4116,46.95,0,1,0
4117,44.1,0,1,0
4118,,0,1,0
4119,47.485,0,1,0
4120,49.5,0,1,0
4121,6.8,0,1,0
4122,43.196,0,1,0
4123,46.0,0,1,0
4124,44.9,0,1,0
4125,,0,1,0
4126,48.35,0,1,0
4127,43.38,0,1,0
4128,43.31,0,1,0
4129,44.95,0,1,0
4130,,0,1,0
4131,,0,1,0
4132,,1,0,0
4133,56.0,1,2,0
4134,43.9,0,1,0
4135,46.5,0,2,0
4136,196.3,0,2,0
4137,,0,1,0
4138,,0,2,0
4139,,0,1,0
4140,2.0,0,2,0
4141,198.0,0,1,0
4142,196.1,0,2,0
4143,0.9,0,1,0
4144,608.0,1,5,0
4145,607.147,0,1,0
4146,609.3,0,1,0
4147,615.408,0,6,0
4148,608.628,0,3,0
4149,197.3,0,2,0
4150,196.12,0,1,0
4151,,0,2,0
4152,,0,2,0
4153,,0,2,0
4154,,0,2,0
4155,,0,1,0
4156,,1,0,0
4157,,0,1,0
4158,0.719,0,1,0
4159,4.793,0,1,0
4160,0.5,0,1,0
4161,0.35,0,1,0
4162,10.95,1,0,0
4163,4.7,0,1,0
4164,3.904,0,1,0
4165,,0,1,0
4166,3.5,0,1,0
4167,6.3,0,1,0
4168,3.5,0,2,0
4169,10.3,0,1,0
4170,1.816,0,1,0
4171,,0,1,0
4172,0.75,0,1,0
4173,19.8,0,1,0
4174,21.898,0,1,0
4175,1.006,0,2,0
4176,11.3,0,1,0
4177,12.85,0,0,1
4178,13.0,0,1,0
4179,9.59,0,1,0
4180,9.633,0,1,0
4181,17.7,0,1,0
4182,1.2,0,2,0
4183,0.05,0,3,0
4184,1.6,0,4,0
4185,,0,1,0
4186,8.9,0,1,0
4187,53.0,0,1,0
4188,,0,1,0
4189,3.5,0,1,0
4190,6.8,0,2,0
4191,,0,1,0
4192,689.4,0,3,0
4193,2.5,0,3,0
4194,,0,2,0
4195,683.0,0,1,0
4196,,0,2,0
4197,11.0,0,2,0
4198,48.0,0,2,0
4199,547.5,0,1,0
4200,5.8,0,1,0
4201,0.1,0,3,0
4202,,0,1,0
4203,,0,1,0
4204,2.3,0,1,0
4205,,0,1,0
4206,5.7,0,1,0
4207,,1,1,0
4208,1.0,0,2,0
4209,,0,1,0
4210,,0,1,0
4211,,0,1,0
4212,,0,2,0
4213,3.1,0,5,0
4214,,0,3,0
4215,,0,1,0
4216,,0,1,0
4217,,0,4,0
4218,7.45,1,0,0
4219,4.2,0,1,0
4220,8.306,0,1,0
4221,,0,1,0
4222,5.0,0,2,0
4223,,0,1,0
4224,7.15,1,0,0
4225,4.306,0,4,0
4226,,0,1,0
4227,,0,1,0
4228,4.2,1,0,0
4229,4.1,0,1,0
4230,680.392,0,3,0
4231,,0,1,0
4232,4.2,0,1,0
4233,,0,1,0
4234,,0,1,0
4235,,1,0,0
4236,9.2,0,4,0
4237,,0,1,0
4238,1.5,0,1,0
4239,,0,1,0
4240,,0,1,0
4241,,0,2,0
4242,,0,1,0
4243,,0,3,0
4244,,0,2,0
4245,,0,1,0
4246,,0,2,0
4247,,0,1,0
4248,,0,1,0
4249,,0,2,0
4250,,0,1,0
4251,,0,2,0
4252,,0,6,0
4253,,0,1,0
4254,,0,1,0
4255,0.5,1,0,0
4256,,0,1,0
4257,,0,2,0
4258,0.4,0,1,0
4259,3.4,0,4,0
4260,0.2,0,1,0
4261,1.0,0,1,0
4262,1.545,0,1,0
4263,,0,2,0
4264,,0,1,0
4265,,0,1,0
4266,,0,1,0
4267,3.1,0,1,0
4268,,0,1,0
4269,4.9,0,2,0
4270,,0,1,0
4271,,0,2,0
4272,,0,2,0
4273,,0,1,0
4274,,0,1,0
4275,,1,1,0
4276,,0,2,0
4277,,0,1,0
4278,,0,1,0
4279,,0,1,0
4280,,0,2,0
4281,,0,2,0
4282,,0,2,0
4283,,0,1,0
4284,546.6,0,1,0
4285,5.0,0,1,0
4286,4.8,0,5,0
4287,,0,1,0
4288,,0,2,0
4289,49.95,0,1,0
4290,1.3,0,2,0
4291,687.4,0,2,0
4292,,0,1,0
4293,,0,1,0
4294,,0,1,0
4295,,0,1,0
4296,14.4,0,1,0
4297,,0,1,0
4298,,0,1,0
4299,,0,2,0
4300,1.3,0,2,0
4301,47.655,1,1,0
4302,,0,2,0
4303,48.607,0,1,0
4304,,0,1,0
4305,,0,1,0
4306,,0,1,0
4307,,0,1,0
4308,5.325,0,1,0
4309,51.6,0,3,0
4310,0.5,0,1,0
4311,,0,1,0
4312,,0,1,0
4313,,0,1,0
4314,,0,1,0
4315,,0,1,0
4316,2.594,0,4,0
4317,681.9,0,0,1
4318,4.3,0,1,0
4319,0.2,0,1,0
4320,542.2,0,1,0
4321,3.4,0,1,0
4322,1.2,0,3,0
4323,,0,1,0
4324,,0,1,0
4325,,0,1,0
4326,,0,3,0
4327,3.45,0,0,1
4328,,0,1,0
4329,5.1,0,1,0
4330,3.8,0,2,0
4331,4.1,0,0,1
4332,,0,1,0
4333,,0,1,0
4334,,0,1,0
4335,1.8,0,1,0
4336,,0,1,0
4337,,0,1,0
4338,,0,1,0
4339,2.908,0,4,0
4340,1.83,0,1,0
4341,2.7,0,1,0
4342,,1,0,0
4343,,0,2,0
4344,683.0,0,1,0
4345,,0,1,0
4346,0.5,0,1,0
4347,,0,1,0
4348,5.34,0,1,0
4349,,0,1,0
4350,47.9,0,2,0
4351,5.2,1,0,0
4352,2.4,0,2,0
4353,,0,1,0
4354,,0,1,0
4355,550.6,0,1,0
4356,17.5,0,2,0
4357,,0,2,0
4358,0.2,0,1,0
4359,49.932,0,1,0
4360,,0,5,0
4361,547.0,0,1,0
4362,3.2,0,1,0
4363,2.0,0,3,0
4364,680.3,0,1,0
4365,,0,1,0
4366,,0,1,0
4367,,0,2,0
4368,,0,1,0
4369,1.8,0,2,0
4370,3.942,0,2,0
4371,1.5,0,1,0
4372,,0,1,0
4373,,0,9,0
4374,,0,1,0
4375,,0,1,0
4376,11.677,0,1,0
4377,541.0,0,1,0
4378,,0,2,0
4379,,0,1,0
4380,,0,2,0
4381,,0,3,0
4382,24.4,0,1,0
4383,39.052,0,3,0
4384,34.5,0,1,0
4385,0.5,1,0,0
4386,194.3,1,1,0
4387,,0,1,0
4388,2.206,0,1,0
4389,191.4,0,2,0
4390,4.6,0,1,0
4391,4.2,0,1,0
4392,,0,1,0
4393,49.7,0,1,0
4394,191.65,0,2,0
4395,,0,1,0
4396,,0,1,0
4397,1.1,0,2,0
4398,,1,0,0
4399,49.4,0,1,0
4400,,0,1,0
4401,48.6,0,1,0
4402,196.0,0,4,0
4403,6.759,0,1,0
4404,,0,1,0
4405,,0,1,0
4406,,0,1,0
4407,3.7,0,0,1
4408,193.0,0,2,0
4409,,0,1,0
